id,country_id,country_code,country_name,region_id,region_name,income_group_id,income_group_name,income_group_acronym,implementing_agency_id,implementing_agency_acronym,implementing_agency_name,implementing_subagency_id,subagency_acronym,subagency_name,channel_category_id,channel_category_name,channel_subcategory_name,channel_subcategory_id,channel_id,channel_name,dac_category_id,dac_category_name,dac_sector_code,dac_sector_name,dac_purpose_code,dac_purpose_name,funding_account_id,funding_account_name,assistance_category_id,assistance_category_name,activity_id,activity_name,activity_project_number,activity_start_date,activity_end_date,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount,funding_agency_id,funding_agency_name,funding_agency_acronym,aid_type_group_id,aid_type_group_name,activity_description,USG_sector_id,USG_sector_name,submission_id
14100306,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,22,EGAT,"Bureau for Economic Growth, Agriculture and Trade",1,Government,Government - Non United States,2,2000070,Government of Israel,5,Economic Growth,321,Industry,32182,Technological research and development,72x1021,"Agency for International Development, Development Assistance",1,Economic,624134,"Increased technical cooperation among middle eastern, develo",933-011,,,2,Obligations,2002,2000000,2621682,1,U.S. Agency for International Development,USAID,3,Project-Type,"Increased technical cooperation among middle eastern, developing countries, and the U.S.",30,Private Sector Competitiveness,76
14110522,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,653782,FY 2011 ASHA Award - Hadassah,AID-ASHA-G-11-00002,2011-11-01 00:00:00 UTC,2014-06-30 00:00:00 UTC,2,Obligations,2011,1600000,1727310,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2011 ASHA Award - Hadassah,15,Other Public Health Threats,76
14110524,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,652043,FY 2010 ASHA Award - Hadassah,AID-ASHA-G-10-00004,2010-09-08 00:00:00 UTC,2013-03-31 00:00:00 UTC,2,Obligations,2010,1600000,1762411,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2010 ASHA Award - Hadassah,15,Other Public Health Threats,76
14113798,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642953,Higher Education,3.2.2,,,2,Obligations,2008,1500000,1686191,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14113801,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642953,Higher Education,3.2.2,,,2,Obligations,2009,1500000,1666800,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14119713,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642939,Higher Education,3.2.2,,,2,Obligations,2009,1350000,1500120,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14119714,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642953,Higher Education,3.2.2,,,2,Obligations,2007,1350000,1549071,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14119715,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,620642,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,964-001,,,2,Obligations,2006,1350000,1591133,1,U.S. Agency for International Development,USAID,3,Project-Type,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",15,Other Public Health Threats,76
14119716,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642939,Higher Education,3.2.2,,,2,Obligations,2008,1350000,1517572,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14119717,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,620642,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,964-001,,,2,Obligations,2005,1350000,1642887,1,U.S. Agency for International Development,USAID,3,Project-Type,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",15,Other Public Health Threats,76
14120935,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,83,G,Global Bureau (Historic),1,Government,Government - United States,1,1000004,U.S. Government - Department of State,7,Other,430,Other Multisector,43082,Research/scientific institutions,72x1021,"Agency for International Development, Development Assistance",1,Economic,609294,AID/Israel Coop Development Research (CDR),933-007,,,2,Obligations,2001,1313591,1749775,1,U.S. Agency for International Development,USAID,3,Project-Type,AID/Israel Coop Development Research (CDR),21,Higher Education,76
14121263,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,22,EGAT,"Bureau for Economic Growth, Agriculture and Trade",1,Government,Government - United States,1,1000004,U.S. Government - Department of State,5,Economic Growth,321,Industry,32182,Technological research and development,72x1021,"Agency for International Development, Development Assistance",1,Economic,624132,"Increased technical cooperation among middle eastern, develo",933-011,,,2,Obligations,2002,1303944,1709263,1,U.S. Agency for International Development,USAID,3,Project-Type,"Increased technical cooperation among middle eastern, developing countries, and the U.S.",30,Private Sector Competitiveness,76
14121525,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,655605,FY 2012 ASHA Award - Hadassah,AID-ASHA-G-12-00032,2012-10-01 00:00:00 UTC,2015-06-30 00:00:00 UTC,2,Obligations,2012,1300000,1378265,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2012 ASHA Award - Hadassah,15,Other Public Health Threats,76
14125568,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,620639,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,964-001,,,2,Obligations,2006,1200000,1414340,1,U.S. Agency for International Development,USAID,3,Project-Type,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",15,Other Public Health Threats,76
14125569,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642939,Higher Education,3.2.2,,,2,Obligations,2007,1200000,1376952,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14125570,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,620639,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,964-001,,,2,Obligations,2005,1200000,1460344,1,U.S. Agency for International Development,USAID,3,Project-Type,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",15,Other Public Health Threats,76
14130227,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,664406,FY 2016 ASHA Award - Hadassah,AID-ASHA-G-16-00019,,,2,Obligations,2017,1100000,1080170,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2016 ASHA Award - Hadassah,15,Other Public Health Threats,76
14136615,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,660832,FY 2015 ASHA Award - Hadassah,AID-ASHA-G-15-00011,,,2,Obligations,2016,1000000,1000000,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2015 ASHA Award - Hadassah,15,Other Public Health Threats,76
14136622,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,655617,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,2,Obligations,2012,1000000,1060204,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,15,Other Public Health Threats,76
14136628,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,22,EGAT,"Bureau for Economic Growth, Agriculture and Trade",1,Government,Government - Non United States,2,2000070,Government of Israel,5,Economic Growth,321,Industry,32182,Technological research and development,72x1021,"Agency for International Development, Development Assistance",1,Economic,624134,"Increased technical cooperation among middle eastern, develo",933-011,,,2,Obligations,2003,1000000,1286260,1,U.S. Agency for International Development,USAID,3,Project-Type,"Increased technical cooperation among middle eastern, developing countries, and the U.S.",30,Private Sector Competitiveness,76
14136629,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4008793,Hadassah,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,659136,FY 2013 ASHA Award - Hadassah,AID-ASHA-G-13-00024,2014-05-15 00:00:00 UTC,2016-09-30 00:00:00 UTC,2,Obligations,2014,1000000,1023864,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2013 ASHA Award - Hadassah,15,Other Public Health Threats,76
14136631,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,652060,FY 2010 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-10-00008,2010-09-10 00:00:00 UTC,2013-03-31 00:00:00 UTC,2,Obligations,2010,1000000,1101507,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2010 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,21,Higher Education,76
14138649,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",4,Church and Faith Based,Church and Faith Based - United States,8,3990012,Church and Faith Based - United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,664210,"Construction award to Christian Brothers Conference in the amount of $999,000",AID-ASHA-A-16-00015,,,2,Obligations,2017,999000,980990,1,U.S. Agency for International Development,USAID,3,Project-Type,"Construction award to Christian Brothers Conference in the amount of $999,000",21,Higher Education,76
14140001,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4012849,"American Committee for Shaare Zedek Medical Center in Jerusalem, Inc.",2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,660841,FY 2015 ASHA Award - Shaare Zedek Medical Center,AID-ASHA-G-15-00005,,,2,Obligations,2016,975000,975000,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2015 ASHA Award - Shaare Zedek Medical Center,15,Other Public Health Threats,76
14144301,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,664423,FY2016 Grant Agreement with Priory in the USA/ St. John of Jerusalem Eye Hospital,AID-ASHA-G-16-00017,,,2,Obligations,2017,900000,883775,1,U.S. Agency for International Development,USAID,3,Project-Type,FY2016 Grant Agreement with Priory in the USA/ St. John of Jerusalem Eye Hospital,15,Other Public Health Threats,76
14144302,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,659192,FY2013 Grant Agreement with Priory in the USA/ St. John of Jerusalem Eye Hospital,AID-ASHA-G-13-00023,2014-03-11 00:00:00 UTC,2016-03-31 00:00:00 UTC,2,Obligations,2014,900000,921478,1,U.S. Agency for International Development,USAID,3,Project-Type,FY2013 Grant Agreement with Priory in the USA/ St. John of Jerusalem Eye Hospital,15,Other Public Health Threats,76
14144303,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,609664,American Schools and Hospitals Abroad,964-001,,,2,Obligations,2001,900000,1198849,1,U.S. Agency for International Development,USAID,3,Project-Type,American Schools and Hospitals Abroad,15,Other Public Health Threats,76
14144304,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,664416,FY 2016 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-16-00015,,,2,Obligations,2017,900000,883775,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2016 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,21,Higher Education,76
14145250,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",4,Church and Faith Based,Church and Faith Based - United States,8,4001490,Young Men's Christian Association,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1037,Economic Support Fund,1,Economic,630056,Conflict Management and Mitigation,966-001,,,2,Obligations,2004,892309,1119997,1,U.S. Agency for International Development,USAID,3,Project-Type,Conflict Management and Mitigation,6,Conflict Mitigation and Reconciliation,76
14150361,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4012849,"American Committee for Shaare Zedek Medical Center in Jerusalem, Inc.",2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,659175,FY 2014 ASHA Award - Shaare Zedek Medical Center,AID-ASHA-G-14-00002,,,2,Obligations,2015,813000,822699,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2014 ASHA Award - Shaare Zedek Medical Center,15,Other Public Health Threats,76
14153084,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,659161,FY 2014 ASHA Award - American Friends of Hebrew University,AID-ASHA-G-14-00005,,,2,Obligations,2015,789000,798413,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2014 ASHA Award - American Friends of Hebrew University,21,Higher Education,76
14154035,376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,659153,FY 2013 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-13-00020,,,2,Obligations,2014,775000,793495,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2013 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,21,Higher Education,76
